source,reference,wmt_prediction,sc_initial,sc_corrected,sc_final,wmt_bleu,sc_initial_bleu,sc_final_bleu,bleu_diff,wmt_comet,sc_initial_comet,sc_final_comet,comet_diff
"Er sollte in Kiel aber ebenso dabei sein wie Botic Van de Zandschulp, Niels Lootsma (beide Niederlande) und der Belgier Julien Cagnina.","He should also be there in Kiel though, just like Botic Van de Zandschulp, Niels Lootsma (both Netherlands) and the Belgian Julien Cagnina.","He should be there in Kiel as well as Botic Van de Zandschulp, Niels","He should also be there in Kiel, along with Botic Van de Zandschulp, Niels Lootsma (both from the Netherlands) and the Belgian Julien Cagnina.","He should also be there in Kiel, like Botic Van de Zandschulp, Niels Lootsma (both from the Netherlands) and the Belgian Julien Cagnina.",0.848,22.29,70.62,77.13,54.839999999999996,0.6083,0.8765,0.8814,0.2731
Torjäger Rubin Okotie kann nach seiner Gehirnerschütterung kommende Woche wieder ins Mannschaftstraining zurückkehren.,"Following his concussion, goal scorer Rubin Okotie is returning to training with the team in the coming week.",Torjäger Rubin Okotie can return to team training next week after suffering a concussion.,Tor-attacker Rubin Okotie can return to team training next week after his concussion.,Goalkeeper Rubin Okotie can return to team training next week after his concussion.,0.848,5.33,6.41,6.41,1.08,0.6434,0.7627,0.8513,0.20789999999999997
"Die Fluggesellschaften müssen der FAA nachweisen, dass Flugzeuge den neuen Richtlinien entsprechen und dass sie die Schulungshandbücher des Flugpersonals sowie die Regelungen für das Verstauen der Geräte entsprechend der neuen Vorschriften aktualisiert haben.",Airlines will have to show the FAA how their airplanes meet the new guidelines and that they've updating their flight crew training manuals and rules for stowing devices to reflect the new guidelines.,Airlines must prove to the FAA that planes comply with the new rules and that they have updated flight crew training,Airlines must prove to the FAA that aircraft comply with the new guidelines and that they have updated their flight crew training manuals and device stowage regulations in accordance with the new requirements.,Airlines must prove to the FAA that aircraft comply with the new guidelines and that they have updated their flight crew training manuals and device stowage regulations in accordance with the new requirements.,0.848,6.6,28.47,28.47,21.869999999999997,0.8034,0.8789,0.8789,0.07550000000000001
"Einer aus der Gruppe, ein 17 Jahre alter Afghane, folgte nach Angaben der Polizei seinen beiden Freunden in einem Abstand von etwa fünf Metern und rief ihnen zu, dass man doch auf ihn warten möge.","According to police one of the group, a 17-year-old Afghan, was walking about five metres behind his friends and called out to them for them to wait for him.","One of the group, a 17-year-old Afghan, followed his two friends at a distance of","According to the police, one of the group, a 17-year-old Afghan, followed his two friends at a distance of about five metres and told them to wait for him.","According to the police, one of the group, a 17-year-old Afghan, followed his two friends at a distance of about five metres and shouted at them to wait for me.",0.848,22.93,48.94,41.81,18.880000000000003,0.7075,0.8619,0.8422,0.13469999999999993
"Beispielsweise sind die Xbox-Konsole und die Kinect-Sensoren ein Fortschritt, und heutzutage wird keine Xbox mehr ohne Kinect verkauft, da sich alle für Bewegungssteuerung interessieren.","For example, Xbox and Kinect sensors are a step forward. Almost no Xbox is sold without Kinect today, because everyone likes control by gestures.","For example, the Xbox console and the Kinect sensors are a step forward, and nowadays no Xbox is sold","For example, the Xbox console and the Kinect sensors are a step forward, and nowadays no Xbox is sold without Kinect, as everyone is interested in motion control.","For example, the Xbox console and the Kinect sensors are a step forward, and nowadays no Xbox is sold without Kinect, because everyone is interested in motion control.",0.848,30.11,35.44,38.25,8.14,0.7239,0.8895,0.8933,0.1694
"Das Fitnessstudio hat ebenfalls diese Art von Geräten, auβerdem gibt es auch virtuelle Trainer, die sich um die Trainingseinheiten der Kunden kümmern und ihnen dadurch ein vollkommen persönliches Training bieten.","The gym has these machines, in addition to virtual trainers which guide the steps of the clients, offering them a totally personalized treatment.","The gym also has this type of equipment, as well as virtual trainers who take care of the training sessions","The fitness studio also has this type of equipment, and there are also virtual trainers who take care of the training sessions of the customers and provide them with a completely personal training.","The gym also has this type of equipment, as well as virtual trainers who take care of the training sessions of the customers and provide them with a completely personalized training.",0.848,5.33,3.85,4.72,-0.6100000000000003,0.823,0.8329,0.8567,0.03370000000000006
Die Avalanches verzeichneten in der Saison 2015-16 eine 39-39-4 Marke und fielen hinter den Wild für eine zweite Wildcard Spot in der Western Conference um fünf Punkte zurück.,The Avalanche posted a 39-39-4 mark in 2015-16 and fell five points shy of the Wild for the second wild-card spot in the Western Conference.,The Avalanche finished 39-39-4 in the 2015-16,The Avalanches recorded a 39-39-4 record in the 2015-16 season and fell five points behind the Wild for a second wild card spot in the Western Conference.,The Avalanche recorded a 39-39-4 record in the 2015-16 season and fell behind the Wild for a second wild card spot.,0.848,10.67,42.74,26.87,16.200000000000003,0.6587,0.8985,0.871,0.21230000000000004
"Am Donnerstag erklärte die OPWC, die beiden Standorte seien laut syrischer Aussage „aufgegeben worden ... und die dort vorhandenen Objekte des Chemiewaffenprogramms seien an andere genannte Einrichtungen verlagert worden, die inspiziert wurden.“","On Thursday, OPCW said the two locations were, according to Syria, ""abandoned and ... the chemical weapons program items they contained were moved to other declared sites, which were inspected.""","On Thursday, the OPCW said the two sites had been ""abandoned ... and the chemical weapons program","On Thursday, the OPCW said that the two sites had been 'abandoned ... and the chemical weapons programme objects there had been transferred to other named facilities that had been inspected'.","On Thursday, the OPCW said that the two sites had been 'abandoned ... and the chemical weapons programme objects there had been transferred to other named facilities that had been inspected'.",0.848,15.22,10.52,10.52,-4.700000000000001,0.7289,0.8667,0.8667,0.13780000000000003
"Correa nahm auch auf die Behandlung der gesundheitlichen Probleme des Präsidenten von Venezuela, Hugo Chávez, in Kuba Bezug.",Correa also referred to Venezuelan President Hugo Chavez's new health treatment in Cuba.,"Correa also referred to the treatment of the health problems of the president of Venezuela, Hugo Chávez","Correa also referred to the treatment of the health problems of the President of Venezuela, Hugo Chávez, in Cuba.","Correa also made reference to the treatment of the health problems of the President of Venezuela, Hugo Chávez, in Cuba.",0.848,15.46,17.51,9.17,-6.290000000000001,0.8226,0.8301,0.825,0.0023999999999999577
"Etwa drei von zehn sagen, dass sie eine negative Meinung haben.",Roughly three in 10 say they have a negative view.,About three in 10 say they have a negative opinion.,About three in ten say they have a negative opinion.,About three in ten say they have a negative opinion.,0.848,69.89,41.72,41.72,-28.17,0.9422,0.9371,0.9371,-0.005099999999999993
Mit ihrer Reality-TV-Geschichte war Jenners Stellung in der Modewelt immer etwas angespannt.,"With her reality television history, Jenner's position within the fashion world was always going to be fraught.",Jenner's position in the fashion world has always been a little strained by her reality TV history.,Jenners position in the world of fashion has always been somewhat strained by her reality TV history.,Jenners position in the fashion world has always been somewhat strained by her reality TV history.,0.848,12.15,5.92,11.02,-1.1300000000000008,0.8627,0.8564,0.8585,-0.0041999999999999815
"Schließlich sind die bisher zwölf Rollstuhlfahrer, die im Wohnheim der Lebenshilfe Donau-Iller bereits schon seit einiger Zeit leben, auf die besondere Architektur des Neubaus angewiesen.","After all, the twelve wheelchair users who have been living in the residential home provided by Lebenshilfe Donau-Iller for some time, depend on its unique architecture.","After all, the twelve wheelchair users who have already been living in the Lebenshilfe Donau-Iller","Finally, the twelve wheelchair users who have been living in the Lebenshilfe Donau-Iller residential home for some time now are dependent on the special architecture of the new building.","Finally, the twelve wheelchair users who have been living in the Lebenshilfe Donau-Iller residential home for some time now are dependent on the special architecture of the new building.",0.848,31.68,42.01,42.01,10.329999999999998,0.5975,0.8378,0.8378,0.24029999999999996
"Die Drei zeigten sich sichtlich erfreut über den ""vielen Betrieb in Schotten"".","The three were visibly delighted by the ""roaring trade in Schotten.""","The three were clearly delighted with the ""lots of activity in Scotland"".",The three of them were clearly delighted by the 'many operations in Scotland'.,"The three were evidently pleased by ""much activity in Scotland.""",0.848,14.25,14.95,15.06,0.8100000000000005,0.7897,0.6855,0.7912,0.0015000000000000568
"Der Stundensatz für Arbeitnehmer mit den niedrigsten Löhnen steigt also von 8,72 Euro auf 9,06 Euro.","Hourly rates, for those on lower pay, ""go from 8.72 euros to 9.06.",The hourly rate for workers with the lowest wages will rise from 8.72 euros to 9,The hourly rate for workers with the lowest wages will therefore rise from 8.72 euros to 9.06 euros.,The hourly rate for workers with the lowest wages will therefore rise from 8.72 euros to 9.06 euros.,0.848,15.21,20.61,20.61,5.399999999999999,0.8609,0.8811,0.8811,0.020199999999999996
