source,reference,wmt_prediction,sc_initial,sc_corrected,sc_final,wmt_bleu,sc_initial_bleu,sc_final_bleu,bleu_diff,wmt_comet,sc_initial_comet,sc_final_comet,comet_diff
In der vergangenen Saison bezogen die Badener beim BHC eine schmerzliche Niederlage und haben dort etwas gutzumachen.,In the past season the Baden team suffered a painful defeat at BHC and they have some ground to make up there.,"In the previous season, the Badeners suffered a painful defeat at the BHC and have something to make up for there.","In the previous season, the Baden-Baden team suffered a painful defeat at BHC and have something to make up for.","In the previous season, Baden suffered a painful defeat against BHC and have something to make up for.",0.844,27.55,41.0,19.64,-7.91,0.8604,0.8485,0.8373,-0.02310000000000001
"Er sollte in Kiel aber ebenso dabei sein wie Botic Van de Zandschulp, Niels Lootsma (beide Niederlande) und der Belgier Julien Cagnina.","He should also be there in Kiel though, just like Botic Van de Zandschulp, Niels Lootsma (both Netherlands) and the Belgian Julien Cagnina.","He should be there in Kiel along with Botic Van de Zandschulp, Niels Lootsma (both from the Netherlands) and the Belgian Julien Cagnina.","However, he should be there with Botic Van de Zandschulp, Niels Lootsma (both from the Netherlands) and the Belgian Julien Cagnina.","However, he should also be there in Kiel as well/additionally to Botic Van de Zandschulp, Niels Lootsma (both from the Netherlands) and the Belgian Julien Cagnina.",0.844,63.35,56.01,58.4,-4.950000000000003,0.8693,0.8503,0.82,-0.04930000000000001
Torjäger Rubin Okotie kann nach seiner Gehirnerschütterung kommende Woche wieder ins Mannschaftstraining zurückkehren.,"Following his concussion, goal scorer Rubin Okotie is returning to training with the team in the coming week.",Striker Rubin Okotie can return to team training next week following his head injury.,Striker Rubin Okotie can return to team training next week after his head injury.,Striker Rubin Okotie will be able to return to team training next week following his concussion.,0.844,5.33,5.33,6.64,1.3099999999999996,0.8144,0.8112,0.8462,0.03179999999999994
"Die Fluggesellschaften müssen der FAA nachweisen, dass Flugzeuge den neuen Richtlinien entsprechen und dass sie die Schulungshandbücher des Flugpersonals sowie die Regelungen für das Verstauen der Geräte entsprechend der neuen Vorschriften aktualisiert haben.",Airlines will have to show the FAA how their airplanes meet the new guidelines and that they've updating their flight crew training manuals and rules for stowing devices to reflect the new guidelines.,Airlines must prove to the FAA that planes comply with the new rules and that they have updated crew training manuals and device-stowage policies to comply with the new rules.,The airlines must prove to the FAA that the aircraft comply with the new directives and that they have updated the flight crew manuals and the equipment lock-up procedures to comply with the new regulations.,The airlines must prove to the FAA that the aircraft comply with the new directives and that they have updated the flight crew manuals and the equipment lock-up procedures to comply with the new regulations.,0.844,12.27,5.4,5.4,-6.869999999999999,0.8391,0.8485,0.8485,0.009400000000000075
"Einer aus der Gruppe, ein 17 Jahre alter Afghane, folgte nach Angaben der Polizei seinen beiden Freunden in einem Abstand von etwa fünf Metern und rief ihnen zu, dass man doch auf ihn warten möge.","According to police one of the group, a 17-year-old Afghan, was walking about five metres behind his friends and called out to them for them to wait for him.","One of the group, a 17-year-old Afghan, followed his two friends at a distance of about five metres and called out to them that they should wait for him.","One of the group, a 17-year-old Afghan, followed his two friends at a distance of about five metres and shouted that they should wait for him.","According to the police, one of the group, a 17-year-old Afghan man, followed his two friends at a distance of about five metres and yelled at them that they should wait for him.",0.844,48.28,38.58,35.96,-12.32,0.8706,0.8521,0.8562,-0.01440000000000008
"Beispielsweise sind die Xbox-Konsole und die Kinect-Sensoren ein Fortschritt, und heutzutage wird keine Xbox mehr ohne Kinect verkauft, da sich alle für Bewegungssteuerung interessieren.","For example, Xbox and Kinect sensors are a step forward. Almost no Xbox is sold without Kinect today, because everyone likes control by gestures.","For example, the Xbox console and the Kinect sensors are a step forward, and nowadays no Xbox is sold without the Kinect, since everyone is interested in movement control.","For example, the Xbox console and the Kinect sensors are a step forward, and nowadays no Xbox is sold without the Kinect, as everyone is interested in movement control.","An advancement, and today, no Xbox is sold without the Kinect.",0.844,31.14,31.14,12.59,-18.55,0.8908,0.8889,0.7488,-0.14200000000000002
"Das Fitnessstudio hat ebenfalls diese Art von Geräten, auβerdem gibt es auch virtuelle Trainer, die sich um die Trainingseinheiten der Kunden kümmern und ihnen dadurch ein vollkommen persönliches Training bieten.","The gym has these machines, in addition to virtual trainers which guide the steps of the clients, offering them a totally personalized treatment.","The fitness studio also has this type of equipment, and there are also virtual trainers who take care of customers' training programs, providing them with a completely personalized training.","The fitness studio also has this type of equipment, as well as virtual trainers who look after the customer's training sessions and provide them with a completely personalised training programme.","The fitness center also has this type of equipment, in addition, there are also trainers who take care of the training sessions of the customers and offer them a completely personal training.",0.844,3.55,3.47,6.74,3.1900000000000004,0.8421,0.8451,0.801,-0.041099999999999914
Die Avalanches verzeichneten in der Saison 2015-16 eine 39-39-4 Marke und fielen hinter den Wild für eine zweite Wildcard Spot in der Western Conference um fünf Punkte zurück.,The Avalanche posted a 39-39-4 mark in 2015-16 and fell five points shy of the Wild for the second wild-card spot in the Western Conference.,The Avalanche finished 39-39-4 in the 2015-16 season and trailed the Wild by five points for the second Western Conference wild card spot.,The Avalanche finished 39-39-4 in the 2015-16 season and fell behind the Wild by five points for the second Wild Card spot in the Western Conference.,The Avalanche recorded a 39-39-4 mark in the 2015-16 season and fell behind the Wild for a second Wild Card spot in the Western Conference by five points.,0.844,24.55,37.72,41.92,17.37,0.9004,0.8978,0.9002,-0.00019999999999997797
"Am Donnerstag erklärte die OPWC, die beiden Standorte seien laut syrischer Aussage „aufgegeben worden ... und die dort vorhandenen Objekte des Chemiewaffenprogramms seien an andere genannte Einrichtungen verlagert worden, die inspiziert wurden.“","On Thursday, OPCW said the two locations were, according to Syria, ""abandoned and ... the chemical weapons program items they contained were moved to other declared sites, which were inspected.""","On Thursday, the OPCW said that, according to Syrian declarations, the two sites had been ""abandoned ... and the chemical weapons programme objects present at these sites have been transferred to other designated sites, which have been inspected.""","On Thursday, the OPCW said that the two sites had been 'abandoned ... and the chemical weapons programme objects at those sites had been transferred to other named facilities, which have been inspected'.","On Thursday, the OPCW said that the two sites had been ""abandoned ... and the chemical weapons programme objects at those sites had been transferred to other named facilities, which have been inspected.""",0.844,13.31,11.11,12.99,-0.3200000000000003,0.8723,0.8646,0.8677,-0.0045999999999999375
"Correa nahm auch auf die Behandlung der gesundheitlichen Probleme des Präsidenten von Venezuela, Hugo Chávez, in Kuba Bezug.",Correa also referred to Venezuelan President Hugo Chavez's new health treatment in Cuba.,Correa also referred to the treatment of Venezuelan President Hugo Chávez's health problems in Cuba.,"Correa also referred to the treatment of the health problems of the President of Venezuela, Hugo Chávez, in Cuba.","Correa also referred to the treatment of the health problems of the President of Venezuela, Hugo Chávez, in Cuba.",0.844,29.62,17.51,17.51,-12.11,0.8581,0.8301,0.8301,-0.028000000000000025
"Etwa drei von zehn sagen, dass sie eine negative Meinung haben.",Roughly three in 10 say they have a negative view.,About three out of 10 say they have a negative opinion.,About three in ten say they have a negative view.,Approximately three in ten say they have a negative opinion.,0.844,44.83,63.16,41.72,-3.1099999999999994,0.9258,0.9506,0.9291,0.0033000000000000806
Mit ihrer Reality-TV-Geschichte war Jenners Stellung in der Modewelt immer etwas angespannt.,"With her reality television history, Jenner's position within the fashion world was always going to be fraught.","With her reality TV story, Jenners position in the fashion world has always been somewhat precarious.","With her reality TV story, Jenners position in the fashion world has always been somewhat precarious.","With her reality TV show, Jenners' position in the fashion world has always been somewhat tenuous.",0.844,14.45,14.45,14.45,0.0,0.8349,0.8349,0.8247,-0.010199999999999987
