source,reference,base_prediction,sc_initial,sc_corrected,sc_final,base_bleu,sc_initial_bleu,sc_final_bleu,bleu_diff,base_comet,sc_initial_comet,sc_final_comet,comet_diff
In der vergangenen Saison bezogen die Badener beim BHC eine schmerzliche Niederlage und haben dort etwas gutzumachen.,In the past season the Baden team suffered a painful defeat at BHC and they have some ground to make up there.,"In the previous season, the Badeners suffered a painful defeat at the hands of the BHC and have something to make up for.","In the previous season, the Badenians suffered a painful defeat at the hands of the BHC and have something to make up for.","Last season, the Badenians were beaten by the BHC and have something to make up for there.",0.824,24.1,24.1,10.05,-14.05,0.84,0.8363,0.7922,-0.047799999999999954
"Er sollte in Kiel aber ebenso dabei sein wie Botic Van de Zandschulp, Niels Lootsma (beide Niederlande) und der Belgier Julien Cagnina.","He should also be there in Kiel though, just like Botic Van de Zandschulp, Niels Lootsma (both Netherlands) and the Belgian Julien Cagnina.","He should also be present in Kiel along with Botic Van de Zandschulp, Niels Lootsma (both from the Netherlands) and the Belgian Julien Cagnina.","He should be there in Kiel as well as Botic Van de Zandschulp, Niels Lootsma (both from the Netherlands) and the Belgian Julien Cagnina.","He should also be there in Kiel, like Botic Van de Zandschulp, Niels Lootsma (both from the Netherlands) and the Belgian Julien Cagnina.",0.824,63.25,63.25,77.13,13.879999999999995,0.8742,0.8673,0.8814,0.007199999999999984
Torjäger Rubin Okotie kann nach seiner Gehirnerschütterung kommende Woche wieder ins Mannschaftstraining zurückkehren.,"Following his concussion, goal scorer Rubin Okotie is returning to training with the team in the coming week.",Goalkeeper Rubin Okotie can return to team training next week after his concussion.,Defender Rubin Okotie can return to training next week after his concussion.,Striker Rubin Okotie can return to training next week after his concussion.,0.824,6.41,6.71,6.71,0.2999999999999998,0.8513,0.8123,0.8193,-0.03199999999999992
"Die Fluggesellschaften müssen der FAA nachweisen, dass Flugzeuge den neuen Richtlinien entsprechen und dass sie die Schulungshandbücher des Flugpersonals sowie die Regelungen für das Verstauen der Geräte entsprechend der neuen Vorschriften aktualisiert haben.",Airlines will have to show the FAA how their airplanes meet the new guidelines and that they've updating their flight crew training manuals and rules for stowing devices to reflect the new guidelines.,The airlines must prove to the FAA that the aircraft comply with the new guidelines and that they have updated the training manuals for the flight crew as well as the regulations for stowing the devices according to the new regulations.,Airlines must prove to the FAA that aircraft comply with the new guidelines and that they have updated the training manuals for flight crew and the regulations for the stowage of equipment in accordance with the new rules.,Airlines must prove to the FAA that aircraft comply with the new guidelines and that they have updated the training manuals for flight crew and the regulations for the stowage of equipment in accordance with the new rules.,0.824,14.16,14.85,14.85,0.6899999999999995,0.8691,0.8762,0.8762,0.007099999999999995
"Einer aus der Gruppe, ein 17 Jahre alter Afghane, folgte nach Angaben der Polizei seinen beiden Freunden in einem Abstand von etwa fünf Metern und rief ihnen zu, dass man doch auf ihn warten möge.","According to police one of the group, a 17-year-old Afghan, was walking about five metres behind his friends and called out to them for them to wait for him.","One of the group, a 17-year-old Afghan, followed his two friends at a distance of about five meters and called out to them that they should wait for him.","According to the police, one of the group, a 17-year-old Afghan, followed his two friends at a distance of about five metres and told them to wait for him.","According to the police, one of the group, a 17-year-old Afghan, followed his two friends at a distance of about five metres and told them to wait for him.",0.824,46.23,48.94,48.94,2.710000000000001,0.8669,0.8619,0.8619,-0.0050000000000000044
"Beispielsweise sind die Xbox-Konsole und die Kinect-Sensoren ein Fortschritt, und heutzutage wird keine Xbox mehr ohne Kinect verkauft, da sich alle für Bewegungssteuerung interessieren.","For example, Xbox and Kinect sensors are a step forward. Almost no Xbox is sold without Kinect today, because everyone likes control by gestures.","For example, the Xbox console and the Kinect sensors are a step forward, and nowadays no Xbox is sold without Kinect, as everyone is interested in motion control.","For example, the Xbox console and the Kinect sensors are a step forward, and nowadays no Xbox is sold without Kinect, as everyone is interested in motion control.","For example, the Xbox console and the Kinect sensors are a step forward, and nowadays no Xbox is sold without",0.824,35.44,35.44,34.59,-0.8499999999999943,0.8895,0.8895,0.8059,-0.08360000000000001
"Das Fitnessstudio hat ebenfalls diese Art von Geräten, auβerdem gibt es auch virtuelle Trainer, die sich um die Trainingseinheiten der Kunden kümmern und ihnen dadurch ein vollkommen persönliches Training bieten.","The gym has these machines, in addition to virtual trainers which guide the steps of the clients, offering them a totally personalized treatment.","The fitness studio also has this type of equipment, in addition, there are also virtual trainers who take care of the training sessions of the customers and thus offer them a completely personal training.","The fitness centre also has this type of equipment, as well as virtual trainers who look after the training sessions of the customers and provide them with a completely personal training.","The gym also has this type of equipment, as well as virtual instructors who take care of the training sessions of the customers and provide them with a completely personalized training.",0.824,6.85,4.09,4.18,-2.67,0.8389,0.8444,0.8533,0.014399999999999968
Die Avalanches verzeichneten in der Saison 2015-16 eine 39-39-4 Marke und fielen hinter den Wild für eine zweite Wildcard Spot in der Western Conference um fünf Punkte zurück.,The Avalanche posted a 39-39-4 mark in 2015-16 and fell five points shy of the Wild for the second wild-card spot in the Western Conference.,The Avalanche recorded a 39-39-4 record in the 2015-16 season and fell five points behind the Wild for a second wild card spot in the Western Conference.,The Avalanche recorded a 39-39-4 record in the 2015-16 season and fell behind the Wild for a second wild card spot in the Western Conference by five points.,The Avalanche had a 39-39-4 record in the 2015-16 season and fell behind the Wild for a second wild card spot in the Western Conference by five points.,0.824,43.76,35.27,35.27,-8.489999999999995,0.9023,0.9011,0.9057,0.0033999999999999586
"Am Donnerstag erklärte die OPWC, die beiden Standorte seien laut syrischer Aussage „aufgegeben worden ... und die dort vorhandenen Objekte des Chemiewaffenprogramms seien an andere genannte Einrichtungen verlagert worden, die inspiziert wurden.“","On Thursday, OPCW said the two locations were, according to Syria, ""abandoned and ... the chemical weapons program items they contained were moved to other declared sites, which were inspected.""","On Thursday, the OPCW stated that the two sites had been ""abandoned according to Syrian statements ... and the chemical weapons program objects present there had been transferred to other named facilities that had been inspected.""","On Thursday, the OPCW said that the two sites had been 'abandoned' and that the chemical weapons equipment there had been 'transferred' to other named facilities that had been inspected.","On Thursday, the OPCW said that the two sites had been 'abandoned' and that the objects of the chemical weapons programme were transferred to other named facilities that had been inspected.",0.824,15.52,8.87,9.04,-6.48,0.8771,0.8587,0.8493,-0.027799999999999936
"Correa nahm auch auf die Behandlung der gesundheitlichen Probleme des Präsidenten von Venezuela, Hugo Chávez, in Kuba Bezug.",Correa also referred to Venezuelan President Hugo Chavez's new health treatment in Cuba.,"Correa also referred to the treatment of the health problems of the President of Venezuela, Hugo Chávez, in Cuba.","Correa also referred to the treatment of the health problems of the President of Venezuela, Hugo Chávez, in Cuba.","Correa also referred to the treatment of the health problems of the President of Venezuela, Hugo Chávez, in Cuba.",0.824,17.51,17.51,17.51,0.0,0.8301,0.8301,0.8301,0.0
"Etwa drei von zehn sagen, dass sie eine negative Meinung haben.",Roughly three in 10 say they have a negative view.,About three out of ten say that they have a negative opinion.,About three in ten say that they have a negative opinion.,About three in ten say that they have a negative opinion.,0.824,22.24,27.09,27.09,4.850000000000001,0.929,0.9372,0.9372,0.008199999999999985
Mit ihrer Reality-TV-Geschichte war Jenners Stellung in der Modewelt immer etwas angespannt.,"With her reality television history, Jenner's position within the fashion world was always going to be fraught.","With her reality TV history, Jenner's position in the fashion world has always been somewhat tense.",Jenner's position in the world of fashion has always been a little tense because of her reality TV history.,"With her reality TV history, Jenners position in the fashion world has always been somewhat strained.",0.824,24.6,6.81,15.65,-8.950000000000001,0.8948,0.8605,0.8717,-0.02310000000000001
