source,reference,wmt_prediction,sc_initial,sc_corrected,sc_final,wmt_bleu,sc_initial_bleu,sc_final_bleu,bleu_diff,wmt_comet,sc_initial_comet,sc_final_comet,comet_diff
In der vergangenen Saison bezogen die Badener beim BHC eine schmerzliche Niederlage und haben dort etwas gutzumachen.,In the past season the Baden team suffered a painful defeat at BHC and they have some ground to make up there.,"In the last season, the BHC beat the Badener and have something to make up for.","In the previous season, the Badener lost a painful defeat at the BHC and have something to make up for.","In the previous season, Baden lost a painful defeat to BHC and have something to make up for.",0.843,9.27,19.67,14.11,4.84,0.6725,0.8274,0.83,0.15749999999999997
"Er sollte in Kiel aber ebenso dabei sein wie Botic Van de Zandschulp, Niels Lootsma (beide Niederlande) und der Belgier Julien Cagnina.","He should also be there in Kiel though, just like Botic Van de Zandschulp, Niels Lootsma (both Netherlands) and the Belgian Julien Cagnina.","He should be there in Kiel as well as Botic Van de Zandschulp, Niels Lootsma (both Netherlands) and the Belgian Julien Cagnina.","He should also be in Kiel, like Botic Van de Zandschulp, Niels Lootsma (both Netherlands) and the Belgian Julien Cagnina.","He should also be in Kiel, like Botic Van de Zandschulp, Niels Lootsma (both Netherlands) and the Belgian Julien Cagnina.",0.843,70.02,74.51,74.51,4.490000000000009,0.8681,0.8831,0.8831,0.015000000000000013
Torjäger Rubin Okotie kann nach seiner Gehirnerschütterung kommende Woche wieder ins Mannschaftstraining zurückkehren.,"Following his concussion, goal scorer Rubin Okotie is returning to training with the team in the coming week.",Striker Rubin Okotie can return to team training next week following his concussion.,Goal-scorer Rubin Okotie can return to team training next week following his head injury.,Striker Rubin Okotie can return to training after his concussion next week.,0.843,6.41,5.33,7.21,0.7999999999999998,0.844,0.8306,0.8175,-0.026499999999999968
"Die Fluggesellschaften müssen der FAA nachweisen, dass Flugzeuge den neuen Richtlinien entsprechen und dass sie die Schulungshandbücher des Flugpersonals sowie die Regelungen für das Verstauen der Geräte entsprechend der neuen Vorschriften aktualisiert haben.",Airlines will have to show the FAA how their airplanes meet the new guidelines and that they've updating their flight crew training manuals and rules for stowing devices to reflect the new guidelines.,Airlines must prove to the FAA that planes comply with the new guidelines and that they have updated training manuals for flight crews and procedures for stowing equipment in line with the new rules.,The airlines have to prove to the FAA that the planes comply with the new regulations and that they have updated the training manuals for the pilots and the regulations for stowing the equipment in line with the new rules.,The airlines have to prove to the FAA that the planes comply with the new regulations and that they have updated the training manuals for the pilots and the regulations for stowing the equipment in line with the new rules.,0.843,16.63,5.05,5.05,-11.579999999999998,0.8863,0.865,0.865,-0.021299999999999986
"Einer aus der Gruppe, ein 17 Jahre alter Afghane, folgte nach Angaben der Polizei seinen beiden Freunden in einem Abstand von etwa fünf Metern und rief ihnen zu, dass man doch auf ihn warten möge.","According to police one of the group, a 17-year-old Afghan, was walking about five metres behind his friends and called out to them for them to wait for him.","One of the group, a 17-year-old Afghan, followed his two friends at a distance of about five metres and called out to them to wait for him, according to police.","One of the group, a 17-year-old Afghan, followed his two friends at a distance of about five metres and called out to them to wait for him.","One of the group, a 17-year-old Afghan, followed his two friends at a distance of about five metres and called out to them to wait for him, according to police.",0.843,50.1,54.25,50.1,0.0,0.8788,0.8693,0.8788,0.0
"Beispielsweise sind die Xbox-Konsole und die Kinect-Sensoren ein Fortschritt, und heutzutage wird keine Xbox mehr ohne Kinect verkauft, da sich alle für Bewegungssteuerung interessieren.","For example, Xbox and Kinect sensors are a step forward. Almost no Xbox is sold without Kinect today, because everyone likes control by gestures.","For example, the Xbox console and the Kinect sensors are a step forward, and nowadays no Xbox is sold without Kinect, because everyone is interested in motion control.","For example, the Xbox console and the Kinect sensors are a step forward, and nowadays no Xbox is sold without a Kinect, because everyone is interested in motion control.","For example, the Xbox console and the Kinect sensors are a step forward, and nowadays, no Xbox is sold without Kinect, because everyone is interested in motion control.",0.843,38.25,33.83,37.04,-1.2100000000000009,0.8933,0.8918,0.8927,-0.0005999999999999339
"Das Fitnessstudio hat ebenfalls diese Art von Geräten, auβerdem gibt es auch virtuelle Trainer, die sich um die Trainingseinheiten der Kunden kümmern und ihnen dadurch ein vollkommen persönliches Training bieten.","The gym has these machines, in addition to virtual trainers which guide the steps of the clients, offering them a totally personalized treatment.","The gym also has this type of equipment, and there are also virtual trainers who take care of the training sessions of their customers, offering them a completely personalized training.","The gym also has this type of equipment, and there are also virtual trainers who take care of the training sessions of their customers and thus offer them a completely personalised training.","In addition, there are also virtual trainers who take care of the training sessions of their customers and thus offer them a completely personalised training.",0.843,11.44,4.71,5.32,-6.119999999999999,0.8581,0.8491,0.8099,-0.04820000000000002
Die Avalanches verzeichneten in der Saison 2015-16 eine 39-39-4 Marke und fielen hinter den Wild für eine zweite Wildcard Spot in der Western Conference um fünf Punkte zurück.,The Avalanche posted a 39-39-4 mark in 2015-16 and fell five points shy of the Wild for the second wild-card spot in the Western Conference.,The Avalanche recorded a 39-39-4 mark in 2015-16 and fell five points behind the Wild for the second wild card spot in the Western Conference.,The Avalanche recorded a 39-39-4 mark in 2015-16 and fell five points behind the Wild for the second Western Conference wild-card spot.,The Avalanche recorded a 39-39-4 mark in 2015-16 and fell five points behind the Wild for the second Western Conference wild-card spot.,0.843,71.73,61.95,61.95,-9.780000000000001,0.9126,0.909,0.909,-0.0035999999999999366
"Am Donnerstag erklärte die OPWC, die beiden Standorte seien laut syrischer Aussage „aufgegeben worden ... und die dort vorhandenen Objekte des Chemiewaffenprogramms seien an andere genannte Einrichtungen verlagert worden, die inspiziert wurden.“","On Thursday, OPCW said the two locations were, according to Syria, ""abandoned and ... the chemical weapons program items they contained were moved to other declared sites, which were inspected.""","On Thursday, the OPCW said the two sites had been ""abandoned ... and the chemical weapons-related objects have been relocated to other named facilities that have been inspected.""","On Thursday, the OPWC said that, according to Syrian sources, the two sites had been 'abandoned' and that the chemical weapons programmes there had been transferred to other sites which had been inspected.","On Thursday, the OPWC said that, according to Syrian sources, the two sites had been 'abandoned' and that the chemical weapons programmes there had been transferred to other sites which had been inspected.",0.843,15.83,10.82,10.82,-5.01,0.8757,0.8355,0.8355,-0.040200000000000014
"Correa nahm auch auf die Behandlung der gesundheitlichen Probleme des Präsidenten von Venezuela, Hugo Chávez, in Kuba Bezug.",Correa also referred to Venezuelan President Hugo Chavez's new health treatment in Cuba.,"Correa also referred to the treatment of the health problems of the President of Venezuela, Hugo Chávez, in Cuba.","Mr Correa also referred to the treatment of the health problems of the President of Venezuela, Hugo Chávez, in Cuba.","Mr Correa also referred to the treatment of the health problems of the President of Venezuela, Hugo Chávez, in Cuba.",0.843,17.51,16.69,16.69,-0.8200000000000003,0.8301,0.8277,0.8277,-0.0023999999999999577
"Etwa drei von zehn sagen, dass sie eine negative Meinung haben.",Roughly three in 10 say they have a negative view.,About three in 10 say they have a negative opinion.,Approximately three out of ten say that they have a negative opinion.,Approximately three out of ten say that they have a negative opinion.,0.843,69.89,22.24,22.24,-47.650000000000006,0.9422,0.9193,0.9193,-0.02290000000000003
Mit ihrer Reality-TV-Geschichte war Jenners Stellung in der Modewelt immer etwas angespannt.,"With her reality television history, Jenner's position within the fashion world was always going to be fraught.","With her reality TV history, Jenners' position in the fashion world has always been a little tenuous.","With her reality TV history, Jenners' position in the fashion world has always been a bit strained.","With her reality TV history, Jenners' position in the fashion world has always been a bit tense.",0.843,15.59,15.59,15.59,0.0,0.8522,0.8673,0.8636,0.011400000000000077
