source,reference,prediction
以色列领导人知道哈马斯有中程导弹（主要通过西奈地下渠道走私进入 ） ， 但他们仍然指出，不对加沙进行包围，伊朗和其他国家就会提供更多更先进的武器。,"Israeli leaders were aware of Hamas’s buildup of medium-range missiles, mostly smuggled through Sinai in underground tunnels, but continue to argue that, absent the siege, Iran and others would supply more (and more sophisticated) weapons.",Task: Translate the Chinese sentence into English.
出资者将所谓的“捐助金内 ” （ in-donor）难民成本记录为ODA所依据的规则是经合组织-DAC统计报告条例在1988年制定的。,The rule enabling donors to report so-called “in-donor” refugee costs as ODA was introduced in the OECD-DAC Statistical Reporting Directives back in 1988.,出资者将所谓的“捐助金内 ” （ in-donor）难民成本记录为ODA所依据的规则是经合组织-DAC统计报告条例在1988年制定的。
尽管法国政府跟西班牙和意大利两国政府有所区别，可以毫无困难地以低利率为自身融资，但在国家经济进入衰退时货币升值就像向未点燃的篝火增加燃料一样。,"Although the French government, unlike its Spanish and Italian counterparts, has not yet had any difficulty financing itself at low interest rates, currency appreciation as the economy slides into recession is like fuel poured onto an unlit bonfire.",尽管法国政府跟西班牙和意大利两国政府有所区别，可以毫无困难地以低利率为自身融资，但在国家经济进入衰退时货币升值就像向未点燃的篝火增加燃料一样。
1953年以来，美国一直反对伊朗的自治和经济发展，手段包括各种秘密行动、支持1953—1979年间的极权统治、军事支持伊朗的敌人，以及长达数十年的制裁等。,"Since 1953, the US has opposed Iran’s self-rule and economic development through covert action, support for authoritarian rule during 1953-79, military backing for its enemies, and decades-long sanctions.","Since 1953, the United States has consistently opposed Iran’s autonomy and economic development, with methods including various secret operations, support for the 1953-1979 extreme regime, military support for Iran’s enemies, and long-term sanctions."
法庭认为，该法律合理的目的是为具有特殊困难的学生作出教学调节，并且，心理测试看上去是足够客观，并未牵涉到种族偏见。,"According to the Court, the law’s legitimate purpose is to adapt teaching to the difficulties of a specific category of pupils, and psychological tests seem to be objective enough not to be suspected of racial bias.",Task: Translate the Chinese sentence into English.
在加拿大，总理贾斯汀·特鲁多（Justin Trudeau）的政府已经宣布了一项计划以增加公共投资。,"In Canada, Prime Minister Justin Trudeau’s administration has announced a plan to boost public investment.","In Canada, the government of Prime Minister Justin Trudeau has announced a plan to increase public investment."
当然他也必须与伊朗讨价还价，确保伊朗人能信守承诺，并作为一个无核武器国家继续留在《核不扩散条约》之内。,"And, of course, he will need to pursue the negotiations with Iran to persuade them to keep their word and remain in the NPT as a non-nuclear weapon state.",Task: Translate the Chinese sentence into English.
印度空间研究组织（ISRO）的科学家们自信从这一教训中汲取了宝贵的经验，但Chandrayaan任务的局部失败仍使他们挥之不去的阴影。,"While scientists at the Indian Space Research Organization (ISRO) believe that they gained valuable lessons from the experience, the partial failure of the Chandrayaan mission still haunts them.",Task: Translate the Chinese sentence into English.
但这正是奥巴马的另一个非同寻常之处：他身份的复杂性使他具有真正的世界性，成为全球化时代的一位全球化候选人。,"But that is another reason why Obama is exceptional: the complexity of his identity makes him truly universal, a global candidate for a global age.","But this is also one of Obama’s unique qualities: his complex identity makes him a truly global figure, a globalization candidate in the era of globalization."
至少它将为政治家们的行动带来条理性，而那些反对这种欧洲新平衡的探索的人 — — 大部分都是马克思主义者和民粹主义者 — — 将必须找到理由去说服他们自己。,"At the very least, it would bring a sense of coherence to the actions of politicians, and those opposed to this search for a new European equilibrium – mostly Marxists and populists – would need to compete with a new vision of their own.","At least it will bring some rationality to the actions of the politicians, while those who oppose this exploration of a new European balance — the majority of whom are Marxists and populists — will have to find reasons to convince themselves."
