source,reference,base_prediction,sc_initial,sc_corrected,sc_final,base_bleu,sc_initial_bleu,sc_final_bleu,bleu_diff,base_comet,sc_initial_comet,sc_final_comet,comet_diff
In der vergangenen Saison bezogen die Badener beim BHC eine schmerzliche Niederlage und haben dort etwas gutzumachen.,In the past season the Baden team suffered a painful defeat at BHC and they have some ground to make up there.,"In the previous season, the Badeners suffered a painful defeat at the BHC and have something to make up for.","In the previous season, the Badeners suffered a painful defeat at the BHC and have something to make up for.","Last season, the Badeners suffered a bitter defeat at BHC and have something to make up for.",0.838,26.41,26.41,18.14,-8.27,0.8513,0.8513,0.8486,-0.0026999999999999247
"Er sollte in Kiel aber ebenso dabei sein wie Botic Van de Zandschulp, Niels Lootsma (beide Niederlande) und der Belgier Julien Cagnina.","He should also be there in Kiel though, just like Botic Van de Zandschulp, Niels Lootsma (both Netherlands) and the Belgian Julien Cagnina.","He should be there in Kiel just like Botic Van de Zandschulp (Netherlands), Niels Lootsma (Netherlands) and the Belgian Julien Cagnina.","He should be there in Kiel as well as Botic van de Zandschulp, Niels Lootsma (both from the Netherlands) and the Belgian Julien Cagnina.","He should be there in Kiel in the same way as Botic Van de Zandschulp, Niels Lootsma (both from the Netherlands) and the Belgian Julien Cagnina.",0.838,60.13,56.08,58.81,-1.3200000000000003,0.8507,0.8656,0.8685,0.017800000000000038
Torjäger Rubin Okotie kann nach seiner Gehirnerschütterung kommende Woche wieder ins Mannschaftstraining zurückkehren.,"Following his concussion, goal scorer Rubin Okotie is returning to training with the team in the coming week.",Striker Rubin Okotie can return to team training next week after suffering a concussion.,"Striker Rubin Okotie, who suffered a head injury, will be able to return to training next week.","Striker Rubin Okotie, who suffered a concussion, will return to team training next week.",0.838,5.33,6.89,7.35,2.0199999999999996,0.8229,0.7989,0.8321,0.009199999999999986
"Die Fluggesellschaften müssen der FAA nachweisen, dass Flugzeuge den neuen Richtlinien entsprechen und dass sie die Schulungshandbücher des Flugpersonals sowie die Regelungen für das Verstauen der Geräte entsprechend der neuen Vorschriften aktualisiert haben.",Airlines will have to show the FAA how their airplanes meet the new guidelines and that they've updating their flight crew training manuals and rules for stowing devices to reflect the new guidelines.,The airlines must prove to the FAA that the aircraft comply with the new regulations and that they have updated the training manuals for flight personnel and the rules for storing equipment according to the new guidelines.,The airlines must prove to the FAA that the aircraft comply with the new directives and that they have updated the flight crew manuals and the aircraft maintenance manuals in accordance with the new directives.,The aircraft operators must demonstrate to the FAA that the aircraft comply with the new directives and that they have updated the training manuals for flight personnel as well as the regulations for the storage of equipment in accordance with the new directives.,0.838,11.45,5.31,4.12,-7.329999999999999,0.8813,0.8238,0.8434,-0.037899999999999934
"Einer aus der Gruppe, ein 17 Jahre alter Afghane, folgte nach Angaben der Polizei seinen beiden Freunden in einem Abstand von etwa fünf Metern und rief ihnen zu, dass man doch auf ihn warten möge.","According to police one of the group, a 17-year-old Afghan, was walking about five metres behind his friends and called out to them for them to wait for him.","One from the group, a 17-year-old Afghan, followed his two friends with a distance of about five meters and called out that they should wait for him.","One of the group, a 17-year-old Afghan, followed his two friends at a distance of about 5 metres and called out to them that they should wait for him.","One of the group, a 17-year-old Afghan man, followed his two friends at a distance of approximately five metres and shouted at them that they should wait for him.",0.838,36.92,45.53,34.14,-2.780000000000001,0.8583,0.8713,0.8548,-0.0034999999999999476
"Beispielsweise sind die Xbox-Konsole und die Kinect-Sensoren ein Fortschritt, und heutzutage wird keine Xbox mehr ohne Kinect verkauft, da sich alle für Bewegungssteuerung interessieren.","For example, Xbox and Kinect sensors are a step forward. Almost no Xbox is sold without Kinect today, because everyone likes control by gestures.","For example, the Xbox console and Kinect sensors represent a progress, and nowadays no Xbox is sold without Kinect, as everyone is interested in motion control.","For example, the Xbox console and the Kinect sensors are a step forward, and today no Xbox is sold without a Kinect, as all are interested in motion control.","For example, the Xbox console and the Kinect sensors are a step forward, and today no Xbox is sold without the Kinect, as all are interested in motion control.",0.838,25.8,31.14,31.14,5.34,0.8788,0.8796,0.8771,-0.0017000000000000348
"Das Fitnessstudio hat ebenfalls diese Art von Geräten, auβerdem gibt es auch virtuelle Trainer, die sich um die Trainingseinheiten der Kunden kümmern und ihnen dadurch ein vollkommen persönliches Training bieten.","The gym has these machines, in addition to virtual trainers which guide the steps of the clients, offering them a totally personalized treatment.","The fitness studio also has this type of equipment, in addition to virtual trainers who take care of the training sessions for customers and provide them with a completely personalized training.","The fitness studio also has this sort of equipment, as well as virtual trainers who look after the training sessions for customers and give them a completely personalised training programme.","The fitness studio also has this kind of equipment, as well as virtual trainers who look after the training sessions for customers and give them a completely personalised training programme.",0.838,17.9,4.13,4.13,-13.77,0.8502,0.8426,0.844,-0.006199999999999983
Die Avalanches verzeichneten in der Saison 2015-16 eine 39-39-4 Marke und fielen hinter den Wild für eine zweite Wildcard Spot in der Western Conference um fünf Punkte zurück.,The Avalanche posted a 39-39-4 mark in 2015-16 and fell five points shy of the Wild for the second wild-card spot in the Western Conference.,"In the 2015-16 season, the Avalanche recorded a 39-39-4 mark and finished behind the Wild by five points for a second Wildcard spot in the Western Conference.","In the 2015-16 season, the Avalanche finished with a 39-39-4 record and were five points behind the Wild for the second Wild Card spot in the Western Conference.","In the 2015-16 season, the Avalanche finished with a 39-39-4 record and fell behind the Wild for a second wild card spot.",0.838,38.02,40.8,25.45,-12.570000000000004,0.8929,0.8942,0.8771,-0.015800000000000036
"Am Donnerstag erklärte die OPWC, die beiden Standorte seien laut syrischer Aussage „aufgegeben worden ... und die dort vorhandenen Objekte des Chemiewaffenprogramms seien an andere genannte Einrichtungen verlagert worden, die inspiziert wurden.“","On Thursday, OPCW said the two locations were, according to Syria, ""abandoned and ... the chemical weapons program items they contained were moved to other declared sites, which were inspected.""","On Thursday, the OPWC declared that the two sites were ""abandoned ... and the objects of the chemical weapons program were allegedly transferred to other facilities that were inspected.""","On Thursday, the OPWC declared that the two sites were, according to a Syrian statement, 'abandoned ... and the objects of the chemical weapons programme were transferred to other facilities, which have been inspected'.","On Thursday, the OPCW announced that the two sites were, according to the Syrian statement, ""abandoned and the objects of the chemical weapons programme were reportedly transferred to other facilities.""",0.838,21.05,15.76,20.65,-0.40000000000000213,0.8634,0.8534,0.8637,0.000300000000000078
"Correa nahm auch auf die Behandlung der gesundheitlichen Probleme des Präsidenten von Venezuela, Hugo Chávez, in Kuba Bezug.",Correa also referred to Venezuelan President Hugo Chavez's new health treatment in Cuba.,"Correa also referred to the health problems of Venezuelan President Hugo Chávez, who is being treated in Cuba.","Correa also referred to the health problems of Venezuela's President, Hugo Chávez, in Cuba.",Correa also referred to the treatment of Venezuela's President Hugo Chávez's health problems in Cuba.,0.838,22.69,22.64,25.95,3.259999999999998,0.8211,0.7961,0.8477,0.026599999999999957
"Etwa drei von zehn sagen, dass sie eine negative Meinung haben.",Roughly three in 10 say they have a negative view.,Approximately three out of ten say they have a negative opinion.,About three out of ten say they have a negative view.,Approximately three out of ten say they have a negative opinion.,0.838,34.48,53.32,34.48,0.0,0.9192,0.9475,0.9192,0.0
