source,reference,wmt_prediction,sc_initial,sc_corrected,sc_final,wmt_bleu,sc_initial_bleu,sc_final_bleu,bleu_diff,wmt_comet,sc_initial_comet,sc_final_comet,comet_diff
Torjäger Rubin Okotie kann nach seiner Gehirnerschütterung kommende Woche wieder ins Mannschaftstraining zurückkehren.,"Following his concussion, goal scorer Rubin Okotie is returning to training with the team in the coming week.",Striker Rubin Okotie can return to team training next week after his concussion.,"Rubin Okotie, the goalscorer, can return to training next week after his concussion.",Torjäger Rubin Okotie will be able to return to,0.819,6.41,7.5,3.11,-3.3000000000000003,0.8303,0.8518,0.3727,-0.45760000000000006
"Die Fluggesellschaften müssen der FAA nachweisen, dass Flugzeuge den neuen Richtlinien entsprechen und dass sie die Schulungshandbücher des Flugpersonals sowie die Regelungen für das Verstauen der Geräte entsprechend der neuen Vorschriften aktualisiert haben.",Airlines will have to show the FAA how their airplanes meet the new guidelines and that they've updating their flight crew training manuals and rules for stowing devices to reflect the new guidelines.,Airlines will have to show the FAA that planes comply with the new rules and that they have updated flight crew training manuals and,Airlines must demonstrate to the FAA that aircraft comply with the new rules and that they have updated flight crew training manuals and regulations for stowing equipment in accordance with the new rules.,Airlines must demonstrate to the FAA that aircraft comply with the new rules and that they have updated flight crew training manuals and regulations for stowing equipment in accordance with the new rules.,0.819,29.18,17.65,17.65,-11.530000000000001,0.8111,0.8809,0.8809,0.06979999999999997
"Einer aus der Gruppe, ein 17 Jahre alter Afghane, folgte nach Angaben der Polizei seinen beiden Freunden in einem Abstand von etwa fünf Metern und rief ihnen zu, dass man doch auf ihn warten möge.","According to police one of the group, a 17-year-old Afghan, was walking about five metres behind his friends and called out to them for them to wait for him.","One of the group, a 17-year-old Afghan, followed his two friends at a distance of about five metres,","According to the police, one of the group, a 17-year-old Afghan, followed his two friends at a distance of about five metres and shouted to them that they should wait for him.","One of the group, a 17-year-old Afghan, followed his two friends about five metres behind them and called out to them that they should wait for him, according to police.",0.819,29.15,40.52,47.91,18.759999999999998,0.7504,0.8627,0.8849,0.13450000000000006
"Beispielsweise sind die Xbox-Konsole und die Kinect-Sensoren ein Fortschritt, und heutzutage wird keine Xbox mehr ohne Kinect verkauft, da sich alle für Bewegungssteuerung interessieren.","For example, Xbox and Kinect sensors are a step forward. Almost no Xbox is sold without Kinect today, because everyone likes control by gestures.","For example, the Xbox console and the Kinect sensors are a step forward, and today no Xbox is sold without Kinect,","For example, the Xbox console and the Kinect sensors are a step forward, and today no Xbox is sold without Kinect, because everyone is interested in motion control.","For example, the Xbox console and the Kinect sensors are progress, and today Xbox is not sold without Kinect, since everyone is interested in motion control.",0.819,39.68,38.68,13.02,-26.66,0.8398,0.8958,0.843,0.0031999999999999806
"Das Fitnessstudio hat ebenfalls diese Art von Geräten, auβerdem gibt es auch virtuelle Trainer, die sich um die Trainingseinheiten der Kunden kümmern und ihnen dadurch ein vollkommen persönliches Training bieten.","The gym has these machines, in addition to virtual trainers which guide the steps of the clients, offering them a totally personalized treatment.","The fitness club also has this type of equipment, and there are also virtual trainers who take care of the clients' training","The gym also has this kind of equipment, and there are also virtual trainers who take care of the customers' training sessions and provide them with a completely personalised service.","The gym also has this kind of machines, in addition to virtual trainers who take care of the clients' training plans, offering them a completely personalized training.",0.819,4.7,4.68,32.04,27.34,0.8184,0.8512,0.8789,0.0605
Die Avalanches verzeichneten in der Saison 2015-16 eine 39-39-4 Marke und fielen hinter den Wild für eine zweite Wildcard Spot in der Western Conference um fünf Punkte zurück.,The Avalanche posted a 39-39-4 mark in 2015-16 and fell five points shy of the Wild for the second wild-card spot in the Western Conference.,The Avalanche went 39-39-4 in the 2015-16 season and fell five points behind the Wild,"The Avalanche finished the 2015-16 season with a 39-39-4 record, five points behind the Wild for a second wild-card spot in the Western Conference.",The Avalanche went 39-39-4 in the 2015-16 season and fell five points behind the Wild for the second wild-card spot in the Western Conference.,0.819,24.02,47.3,59.66,35.64,0.8364,0.8942,0.9065,0.07009999999999994
"Am Donnerstag erklärte die OPWC, die beiden Standorte seien laut syrischer Aussage „aufgegeben worden ... und die dort vorhandenen Objekte des Chemiewaffenprogramms seien an andere genannte Einrichtungen verlagert worden, die inspiziert wurden.“","On Thursday, OPCW said the two locations were, according to Syria, ""abandoned and ... the chemical weapons program items they contained were moved to other declared sites, which were inspected.""","On Thursday, the OPCW said the two sites had been ""surrendered... and the chemical weapons-related equipment","On Thursday, the OPCW said that the two sites had been 'abandoned... and that the chemical weapons there had been moved to other sites that had been inspected'.","On Thursday, the OPCW said that the two locations",0.819,10.2,11.69,1.69,-8.51,0.7236,0.8566,0.471,-0.25260000000000005
"Correa nahm auch auf die Behandlung der gesundheitlichen Probleme des Präsidenten von Venezuela, Hugo Chávez, in Kuba Bezug.",Correa also referred to Venezuelan President Hugo Chavez's new health treatment in Cuba.,Correa also referred to the treatment of Venezuelan President Hugo Chavez's health problems in Cuba.,"Correa also referred to the treatment of the health problems of the President of Venezuela, Hugo Chávez, in Cuba.","Correa also referred to the treatment of the health problems of the President of Venezuela, Hugo Chávez, in Cuba.",0.819,39.28,17.51,17.51,-21.77,0.8651,0.8301,0.8301,-0.03500000000000003
"Etwa drei von zehn sagen, dass sie eine negative Meinung haben.",Roughly three in 10 say they have a negative view.,About three in 10 say they have a negative opinion.,About three out of ten say that they have a negative opinion.,Around three in ten say they are negative.,0.819,69.89,22.24,11.95,-57.94,0.9422,0.929,0.8823,-0.059900000000000064
Mit ihrer Reality-TV-Geschichte war Jenners Stellung in der Modewelt immer etwas angespannt.,"With her reality television history, Jenner's position within the fashion world was always going to be fraught.","With her reality TV history, Jenner's position in the fashion world has always been a little strained.","Jenner's position in the fashion world has always been somewhat precarious, with her reality TV history.",Jenner's position in the fashion world was always somewhat strained by her reality TV history. Her reality TV history.,0.819,24.52,12.45,22.91,-1.6099999999999994,0.8859,0.8653,0.7806,-0.10530000000000006
"Schließlich sind die bisher zwölf Rollstuhlfahrer, die im Wohnheim der Lebenshilfe Donau-Iller bereits schon seit einiger Zeit leben, auf die besondere Architektur des Neubaus angewiesen.","After all, the twelve wheelchair users who have been living in the residential home provided by Lebenshilfe Donau-Iller for some time, depend on its unique architecture.","Finally, the twelve wheelchair users who have already been living in the Lebenshilfe Donau-Iller residential home for some","Finally, the twelve wheelchair users who have been living in the Lebenshilfe Donau-Iller residential home for some time are dependent on the special architecture of the new building.","After all, the twelve wheelchair users who have already been living in the Lebenshilfe Donau-Iller care home for some time are dependent on the special architecture",0.819,31.1,43.49,43.66,12.559999999999995,0.7292,0.842,0.8335,0.10430000000000006
"Die Drei zeigten sich sichtlich erfreut über den ""vielen Betrieb in Schotten"".","The three were visibly delighted by the ""roaring trade in Schotten.""","The three were clearly delighted by the ""many businesses in Schotten"".",The three were clearly delighted with the 'busy-ness' in Schotten.,The three appeared visibly pleased about the much activity in Schotten.,0.819,30.13,19.19,14.6,-15.53,0.8381,0.7981,0.8137,-0.024399999999999977
"Der Stundensatz für Arbeitnehmer mit den niedrigsten Löhnen steigt also von 8,72 Euro auf 9,06 Euro.","Hourly rates, for those on lower pay, ""go from 8.72 euros to 9.06.",The hourly rate for the lowest paid workers will therefore rise from 8.72 euros to 9.06 euros.,The hourly rate for the lowest paid workers will therefore increase from EUR 8.72 to EUR 9.06.,The hourly wage of the lowest-paid workers will therefore increase from EUR 8.72 to EUR 9.06.,0.819,21.87,5.65,5.75,-16.12,0.8908,0.8812,0.8606,-0.030200000000000005
Zwischen dem Weißen Haus und Assange entbrannte derweil ein Schlagabtausch.,"In the meantime, exchanges have been made between the White House and Assange.","Meanwhile, a war of words broke out between the White House and Assange.","Meanwhile, there was a slanging match between the White House and Assange.","Meanwhile, a back-and-forth developed between the White House and Assange.",0.819,41.37,41.63,41.52,0.15000000000000568,0.8382,0.7212,0.8181,-0.020099999999999896
